ECG_VALUE,ECG_TIME,BPM_VALUE,BPM_TIME,AUX_VALUE,AUX_TIME,PPG_VALUE,PPG_TIME
2073,924539,-4.48128,924539,52,924539,63709,924540,
2134,924541,-4.558160000000001,924541,50,924541,63709,924540,
2266,924546,-4.558160000000001,924546,51,924546,63732,924546,
2187,924569,-4.404400000000001,924569,52,924569,63705,924570,
2301,924589,-4.558160000000001,924589,53,924589,63675,924590,
1992,924599,-4.558160000000001,924599,51,924599,63611,924600,
2085,924601,-4.48128,924601,51,924601,63611,924600,
1876,924621,-4.558160000000001,924621,50,924621,63348,924620,
1920,924639,-4.558160000000001,924639,51,924639,62971,924640,
1805,924649,-4.558160000000001,924649,51,924649,62859,924650,
1761,924656,-4.558160000000001,924656,50,924656,62831,924656,
1834,924659,-4.48128,924659,51,924659,62788,924660,
1946,924681,-4.558160000000001,924681,51,924681,62767,924680,
2093,924689,-4.558160000000001,924689,52,924689,62792,924690,
1840,924696,-4.558160000000001,924696,51,924696,62834,924696,
1898,924701,-4.711919999999999,924701,51,924701,62818,924700,
2090,924706,-4.558160000000001,924706,51,924706,62846,924706,
1949,924716,-4.711919999999999,924716,50,924716,62877,924716,
2105,924761,-4.558160000000001,924761,51,924761,63086,924761,
2214,924769,-4.558160000000001,924769,51,924769,63086,924761,
2156,924771,-4.558160000000001,924771,51,924771,63116,924771,
1970,924797,-4.711919999999999,924797,51,924797,63205,924791,
1961,924817,-4.63504,924817,51,924817,63303,924811,
2148,924827,-4.558160000000001,924827,52,924827,63311,924821,
2146,924829,-4.63504,924829,51,924829,63311,924829,
2022,924849,-4.558160000000001,924849,51,924849,63370,924849,
2075,924867,-4.7888,924867,51,924867,63360,924868,
2036,924871,-4.558160000000001,924871,51,924871,63333,924870,
2104,924881,-4.711919999999999,924881,51,924881,63320,924880,
2187,924886,-4.558160000000001,924886,51,924886,63320,924880,
2185,924887,-4.711919999999999,924887,51,924887,63311,924888,
2091,924909,-4.558160000000001,924909,51,924909,63262,924909,
2062,924911,-4.48128,924911,51,924911,63262,924909,
1966,924919,-4.63504,924919,51,924919,63254,924919,
2045,924949,-4.63504,924949,52,924949,63262,924949,
2016,924975,-4.558160000000001,924975,51,924975,63247,924969,
2174,924987,-4.711919999999999,924987,51,924987,63285,924987,
2033,925001,-4.63504,925001,51,925001,63332,924999,
2023,925009,-4.558160000000001,925009,52,925009,63367,925009,
1908,925011,-4.711919999999999,925011,51,925011,63367,925009,
1803,925015,-4.558160000000001,925015,51,925015,63367,925009,
1865,925017,-4.558160000000001,925017,51,925017,63369,925017,
1840,925037,-4.558160000000001,925037,51,925037,63435,925037,
1848,925039,-4.558160000000001,925039,51,925039,63440,925039,
2061,925045,-4.7888,925045,52,925045,63448,925042,
2045,925059,-4.63504,925059,51,925059,63516,925059,
2157,925065,-4.63504,925065,51,925065,63460,925066,
2090,925071,-4.865679999999999,925071,52,925071,63472,925072,
3093,925109,-4.63504,925109,52,925109,63550,925109,
3068,925111,-4.63504,925111,52,925111,63555,925111,
2582,925117,-4.63504,925117,51,925117,63555,925111,
2062,925121,-4.711919999999999,925121,51,925121,63571,925121,
1426,925127,-4.63504,925127,51,925127,63571,925121,
1302,925129,-4.558160000000001,925129,52,925129,63573,925129,
2147,925149,-4.711919999999999,925149,52,925149,63611,925149,
2131,925151,-4.558160000000001,925151,51,925151,63623,925151,
2013,925157,-4.711919999999999,925157,51,925157,63623,925151,
2029,925159,-4.711919999999999,925159,51,925159,63625,925159,
1924,925219,-4.711919999999999,925219,50,925219,63653,925219,
2002,925221,-4.711919999999999,925221,51,925221,63664,925221,
2243,925227,-4.711919999999999,925227,51,925227,63664,925221,
2218,925229,-4.7888,925229,51,925229,63630,925229,
2272,925249,-4.558160000000001,925249,51,925249,63646,925249,
2218,925251,-4.711919999999999,925251,51,925251,63629,925251,
1983,925261,-4.63504,925261,51,925261,63662,925261,
2181,925269,-4.711919999999999,925269,51,925269,63677,925269,
2318,925307,-4.711919999999999,925307,51,925307,63705,925301,
2051,925311,-4.711919999999999,925311,51,925311,63723,925311,
1989,925317,-4.558160000000001,925317,51,925317,63723,925311,
2163,925319,-4.7888,925319,51,925319,63698,925319,
2284,925349,-4.63504,925349,52,925349,63593,925350,
2030,925359,-4.711919999999999,925359,51,925359,63485,925360,
2091,925361,-4.558160000000001,925361,51,925361,63485,925360,
1778,925397,-4.711919999999999,925397,50,925397,62893,925397,
1977,925405,-4.711919999999999,925405,51,925405,62878,925399,
2033,925407,-4.558160000000001,925407,52,925407,62796,925407,
2065,925409,-4.558160000000001,925409,51,925409,62769,925409,
2053,925411,-4.63504,925411,51,925411,62769,925409,
1873,925435,-4.63504,925435,51,925435,62684,925429,
1849,925437,-4.711919999999999,925437,51,925437,62710,925437,
2074,925447,-4.558160000000001,925447,51,925447,62719,925447,
2104,925449,-4.63504,925449,51,925449,62710,925449,
2006,925457,-4.711919999999999,925457,51,925457,62737,925457,
1913,925475,-4.558160000000001,925475,51,925475,62792,925469,
1956,925495,-4.558160000000001,925495,52,925495,62869,925489,
1954,925501,-4.711919999999999,925501,52,925501,62937,925502,
2057,925531,-4.558160000000001,925531,51,925531,63082,925530,
1995,925541,-4.711919999999999,925541,51,925541,63131,925540,
2125,925546,-4.711919999999999,925546,51,925546,63148,925546,
1915,925576,-4.711919999999999,925576,51,925576,63236,925576,
2205,925586,-4.711919999999999,925586,51,925586,63256,925586,
2305,925589,-4.711919999999999,925589,51,925589,63261,925590,
2275,925591,-4.711919999999999,925591,51,925591,63261,925590,
1957,925599,-4.711919999999999,925599,51,925599,63281,925600,
1948,925601,-4.558160000000001,925601,51,925601,63281,925600,
2029,925606,-4.711919999999999,925606,51,925606,63311,925606,
1992,925629,-4.63504,925629,52,925629,63329,925630,
1941,925631,-4.558160000000001,925631,51,925631,63329,925630,
1966,925636,-4.711919999999999,925636,51,925636,63343,925636,
1960,925656,-4.63504,925656,52,925656,63332,925656,
2162,925689,-4.63504,925689,51,925689,63362,925689,
2115,925699,-4.558160000000001,925699,51,925699,63367,925699,
2157,925701,-4.711919999999999,925701,50,925701,63312,925701,
2203,925727,-4.558160000000001,925727,51,925727,63328,925721,
1979,925741,-4.711919999999999,925741,52,925741,63435,925741,
1988,925779,-4.558160000000001,925779,51,925779,63485,925779,
1982,925781,-4.711919999999999,925781,51,925781,63477,925781,
2025,925789,-4.711919999999999,925789,51,925789,63444,925789,
2058,925791,-4.63504,925791,51,925791,63498,925791,
2049,925797,-4.558160000000001,925797,52,925797,63498,925791,
2027,925817,-4.558160000000001,925817,51,925817,63515,925817,
2059,925821,-4.63504,925821,51,925821,63560,925819,
2006,925835,-4.711919999999999,925835,51,925835,63569,925829,
2586,925845,-4.63504,925845,52,925845,63585,925839,
2865,925851,-4.558160000000001,925851,52,925851,63612,925849,
2920,925855,-4.558160000000001,925855,52,925855,63612,925849,
1036,925875,-4.711919999999999,925875,51,925875,63625,925869,
1152,925881,-4.7888,925881,51,925881,63644,925879,
1992,925895,-4.711919999999999,925895,51,925895,63625,925889,
2102,925899,-4.63504,925899,52,925899,63600,925899,
1941,925919,-4.711919999999999,925919,51,925919,63590,925919,
2088,925931,-4.711919999999999,925931,51,925931,63619,925929,
1913,925935,-4.711919999999999,925935,51,925935,63619,925929,
2169,925949,-4.711919999999999,925949,51,925949,63660,925949,
2191,925955,-4.711919999999999,925955,52,925955,63660,925949,
2162,925957,-4.865679999999999,925957,51,925957,63665,925957,
2148,925959,-4.558160000000001,925959,52,925959,63673,925959,
1994,925977,-4.711919999999999,925977,50,925977,63676,925972,
2122,925981,-4.63504,925981,50,925981,63683,925982,
2217,926001,-4.63504,926001,50,926001,63735,925999,
2219,926005,-4.63504,926005,51,926005,63670,926006,
2125,926037,-4.63504,926037,51,926037,63745,926032,
2117,926041,-4.558160000000001,926041,52,926041,63755,926042,
2139,926045,-4.711919999999999,926045,51,926045,63755,926042,
2149,926047,-4.558160000000001,926047,52,926047,63779,926047,
2138,926049,-4.711919999999999,926049,51,926049,63779,926047,
2305,926069,-4.63504,926069,52,926069,63738,926069,
2133,926077,-4.63504,926077,51,926077,63747,926071,
2255,926087,-4.7888,926087,51,926087,63743,926081,
1820,926139,-4.711919999999999,926139,51,926139,63084,926139,
1901,926141,-4.711919999999999,926141,51,926141,62994,926141,
2001,926149,-4.63504,926149,52,926149,62896,926149,
1947,926151,-4.711919999999999,926151,51,926151,62881,926151,
1797,926177,-4.711919999999999,926177,52,926177,62736,926171,
2158,926191,-4.711919999999999,926191,52,926191,62724,926191,
1896,926201,-4.63504,926201,51,926201,62755,926201,
2136,926207,-4.711919999999999,926207,52,926207,62755,926201,
2156,926227,-4.558160000000001,926227,52,926227,62810,926221,
2025,926241,-4.558160000000001,926241,51,926241,62882,926241,
1974,926251,-4.63504,926251,51,926251,62921,926251,
1947,926257,-4.711919999999999,926257,52,926257,62921,926251,
2058,926279,-4.7888,926279,53,926279,63019,926280,
2182,926281,-4.711919999999999,926281,52,926281,63019,926280,
2322,926286,-4.63504,926286,51,926286,63019,926280,
2214,926305,-4.7888,926305,51,926305,63086,926299,
1956,926317,-4.63504,926317,51,926317,63199,926317,
1943,926335,-4.711919999999999,926335,52,926335,63251,926329,
2164,926365,-4.711919999999999,926365,51,926365,63256,926359,
2210,926367,-4.711919999999999,926367,51,926367,63297,926367,
2202,926369,-4.711919999999999,926369,51,926369,63269,926369,
2057,926399,-4.711919999999999,926399,51,926399,63287,926399,
2211,926425,-4.711919999999999,926425,52,926425,63292,926419,
2156,926429,-4.711919999999999,926429,51,926429,63284,926429,
2104,926431,-4.711919999999999,926431,51,926431,63272,926432,
2041,926435,-4.711919999999999,926435,51,926435,63272,926432,
2184,926489,-4.63504,926489,51,926489,63368,926489,
1996,926517,-4.558160000000001,926517,51,926517,63431,926515,
2037,926531,-4.558160000000001,926531,52,926531,63405,926531,
2353,926547,-4.711919999999999,926547,51,926547,63427,926548,
2720,926589,-4.711919999999999,926589,51,926589,63515,926590,
2772,926591,-4.63504,926591,52,926591,63559,926592,
2884,926599,-4.711919999999999,926599,52,926599,63498,926600,
1153,926619,-4.7888,926619,51,926619,63559,926620,
1281,926621,-4.711919999999999,926621,51,926621,63572,926622,
2093,926651,-4.711919999999999,926651,51,926651,63615,926650,
2064,926656,-4.711919999999999,926656,51,926656,63615,926650,
2048,926671,-4.711919999999999,926671,51,926671,63572,926670,
2211,926706,-4.63504,926706,51,926706,63641,926700,
2271,926707,-4.711919999999999,926707,51,926707,63630,926708,
2320,926709,-4.7888,926709,51,926709,63662,926710,
2291,926711,-4.711919999999999,926711,51,926711,63662,926710,
2118,926736,-4.63504,926736,51,926736,63670,926730,
2088,926751,-4.711919999999999,926751,51,926751,63680,926750,
1985,926756,-4.711919999999999,926756,52,926756,63680,926750,
2169,926767,-4.63504,926767,51,926767,63675,926767,
2437,926805,-4.63504,926805,51,926805,63713,926799,
2069,926815,-4.63504,926815,52,926815,63685,926809,
2035,926817,-4.711919999999999,926817,51,926817,63661,926817,
2057,926819,-4.558160000000001,926819,52,926819,63663,926819,
2134,926847,-4.711919999999999,926847,51,926847,63457,926847,
1796,926879,-4.63504,926879,51,926879,62831,926879,
1898,926921,-4.711919999999999,926921,51,926921,62632,926922,
2145,926927,-4.48128,926927,51,926927,62632,926922,
2173,926929,-4.7888,926929,51,926929,62684,926929,
1995,926957,-4.63504,926957,50,926957,62726,926952,
2089,926985,-4.7888,926985,51,926985,62882,926982,
2136,926989,-4.7888,926989,51,926989,62915,926989,
2125,927021,-4.7888,927021,51,927021,63031,927022,
2083,927037,-4.7888,927037,51,927037,63118,927031,
2132,927039,-4.711919999999999,927039,51,927039,63148,927039,
2068,927087,-4.711919999999999,927087,51,927087,63257,927081,
2061,927089,-4.558160000000001,927089,51,927089,63246,927089,
2010,927091,-4.711919999999999,927091,51,927091,63264,927091,
2022,927097,-4.711919999999999,927097,51,927097,63264,927091,
2091,927111,-4.63504,927111,51,927111,63283,927111,
2102,927131,-4.865679999999999,927131,51,927131,63290,927131,
2075,927149,-4.711919999999999,927149,51,927149,63287,927149,
2052,927191,-4.711919999999999,927191,51,927191,63322,927190,
2076,927201,-4.711919999999999,927201,51,927201,63337,927199,
2123,927207,-4.711919999999999,927207,51,927207,63328,927207,
2107,927249,-4.711919999999999,927249,51,927249,63433,927249,
1969,927255,-4.711919999999999,927255,51,927255,63433,927249,
2329,927265,-4.7888,927265,51,927265,63430,927259,
2212,927269,-4.711919999999999,927269,51,927269,63473,927269,
2076,927271,-4.7888,927271,51,927271,63473,927269,
1867,927275,-4.7888,927275,51,927275,63473,927269,
1888,927291,-4.63504,927291,51,927291,63433,927289,
1922,927297,-4.7888,927297,51,927297,63457,927297,
2126,927301,-4.63504,927301,51,927301,63487,927299,
2036,927329,-4.7888,927329,51,927329,63529,927329,
1998,927331,-4.7888,927331,50,927331,63529,927329,
2643,927377,-4.711919999999999,927377,52,927377,63584,927372,
2759,927379,-4.711919999999999,927379,52,927379,63621,927379,
2880,927381,-4.711919999999999,927381,52,927381,63621,927379,
2999,927385,-4.711919999999999,927385,52,927385,63548,927386,
2901,927387,-4.63504,927387,52,927387,63548,927386,
2714,927389,-4.711919999999999,927389,51,927389,63606,927389,
2062,927437,-4.711919999999999,927437,51,927437,63628,927432,
2084,927441,-4.711919999999999,927441,52,927441,63634,927441,
2147,927447,-4.711919999999999,927447,52,927447,63634,927441,
2025,927461,-4.7888,927461,51,927461,63671,927461,
2145,927469,-4.711919999999999,927469,51,927469,63680,927469,
2036,927491,-4.711919999999999,927491,50,927491,63711,927491,
1987,927499,-4.63504,927499,51,927499,63713,927499,
2030,927517,-4.711919999999999,927517,51,927517,63716,927515,
2059,927521,-4.711919999999999,927521,51,927521,63669,927522,
2069,927547,-4.63504,927547,52,927547,63711,927541,
2289,927569,-4.711919999999999,927569,51,927569,63707,927569,
2203,927571,-4.7888,927571,52,927571,63687,927571,
2006,927577,-4.7888,927577,51,927577,63687,927571,
2037,927579,-4.711919999999999,927579,51,927579,63702,927579,
2081,927599,-4.711919999999999,927599,52,927599,63720,927599,
2107,927601,-4.711919999999999,927601,51,927601,63705,927601,
2068,927637,-4.7888,927637,51,927637,63502,927631,
1753,927659,-4.7888,927659,51,927659,62903,927660,
1957,927687,-4.711919999999999,927687,51,927687,62677,927687,
1989,927695,-4.711919999999999,927695,51,927695,62663,927689,
1941,927697,-4.7888,927697,51,927697,62707,927697,
1912,927699,-4.711919999999999,927699,51,927699,62698,927699,
2092,927719,-4.63504,927719,51,927719,62713,927719,
2181,927721,-4.711919999999999,927721,51,927721,62713,927719,
2142,927745,-4.711919999999999,927745,51,927745,62741,927739,
1820,927759,-4.711919999999999,927759,51,927759,62813,927759,
2123,927807,-4.711919999999999,927807,51,927807,63018,927807,
2001,927811,-4.63504,927811,51,927811,63032,927809,
1894,927815,-4.711919999999999,927815,51,927815,63032,927809,
1914,927817,-4.7888,927817,51,927817,63061,927817,
2005,927835,-4.711919999999999,927835,51,927835,63117,927832,
1983,927837,-4.711919999999999,927837,51,927837,63117,927832,
1994,927839,-4.7888,927839,51,927839,63191,927839,
2029,927869,-4.711919999999999,927869,51,927869,63274,927869,
2027,927911,-4.63504,927911,51,927911,63301,927911,
2042,927921,-4.711919999999999,927921,51,927921,63305,927921,
2161,927941,-4.7888,927941,51,927941,63321,927941,
2328,927947,-4.558160000000001,927947,51,927947,63321,927941,
2361,927967,-4.711919999999999,927967,51,927967,63312,927961,
2402,927971,-4.711919999999999,927971,52,927971,63313,927971,
2156,927999,-4.711919999999999,927999,52,927999,63310,927999,
2172,928009,-4.711919999999999,928009,52,928009,63313,928009,
2156,928011,-4.711919999999999,928011,51,928011,63329,928011,
2077,928029,-4.711919999999999,928029,51,928029,63341,928029,
2043,928031,-4.7888,928031,51,928031,63350,928031,
2018,928037,-4.7888,928037,50,928037,63350,928031,
2081,928039,-4.63504,928039,51,928039,63360,928039,
1993,928051,-4.63504,928051,51,928051,63405,928051,
1884,928077,-4.7888,928077,50,928077,63439,928071,
1934,928079,-4.711919999999999,928079,52,928079,63459,928079,
2137,928087,-4.7888,928087,52,928087,63466,928081,
2104,928089,-4.7888,928089,51,928089,63481,928089,
2144,928111,-4.94256,928111,51,928111,63533,928110,
