ECG_VALUE,ECG_TIME,BPM_VALUE,BPM_TIME,AUX_VALUE,AUX_TIME,PPG_VALUE,PPG_TIME
2286,236555,79.24104,236555,59,236555,65419,236549,
2187,236585,80.47112000000001,236585,60,236585,65367,236579,
1908,236617,80.62487999999999,236617,54,236617,65374,236617,
1884,236619,80.62487999999999,236619,55,236619,65389,236619,
1854,236621,80.62487999999999,236621,54,236621,65389,236619,
1835,236625,80.70176000000001,236625,54,236625,65389,236619,
1898,236635,80.548,236635,54,236635,65383,236629,
1891,236637,80.70176000000001,236637,53,236637,65371,236637,
1866,236641,80.548,236641,53,236641,65363,236642,
1838,236645,80.548,236645,53,236645,65363,236642,
1882,236651,80.62487999999999,236651,53,236651,65329,236652,
1926,236671,80.47112000000001,236671,53,236671,65371,236672,
1958,236685,80.47112000000001,236685,52,236685,65335,236686,
2002,236689,80.39424,236689,53,236689,65320,236689,
2062,236721,80.31736000000001,236721,52,236721,65319,236721,
2021,236727,80.08672000000001,236727,52,236727,65319,236721,
2085,236739,79.93296000000001,236739,52,236739,65322,236739,
2057,236741,79.85607999999999,236741,51,236741,65332,236741,
2023,236747,79.7792,236747,52,236747,65332,236741,
2049,236749,79.85607999999999,236749,52,236749,65338,236749,
2059,236789,79.31792000000002,236789,52,236789,65368,236789,
2101,236821,78.77976000000001,236821,52,236821,65370,236821,
2062,236831,78.77976000000001,236831,52,236831,65326,236831,
2077,236839,78.626,236839,52,236839,65315,236839,
2059,236841,78.70288,236841,53,236841,65307,236841,
2043,236881,78.16472000000002,236881,53,236881,65335,236881,
2075,236907,78.2416,236907,53,236907,65327,236901,
2104,236921,78.08784,236921,53,236921,65358,236921,
2108,236931,77.8572,236931,53,236931,65370,236931,
2176,236937,77.93408,236937,52,236937,65370,236931,
2186,236939,77.8572,236939,53,236939,65370,236940,
2141,236947,77.70344,236947,52,236947,65327,236948,
2029,236981,77.31904,236981,52,236981,65307,236979,
1988,237007,77.01151999999999,237007,53,237007,65344,237007,
2021,237009,77.24216000000001,237009,53,237009,65363,237009,
2051,237017,76.93464,237017,53,237017,65325,237017,
2043,237019,76.93464,237019,53,237019,65356,237019,
2029,237021,77.01151999999999,237021,53,237021,65356,237019,
2102,237035,76.70400000000001,237035,53,237035,65339,237029,
2017,237045,76.85776000000001,237045,53,237045,65300,237039,
2030,237047,76.78088,237047,52,237047,65324,237047,
2054,237049,76.47336000000001,237049,53,237049,65305,237049,
2077,237051,76.70400000000001,237051,53,237051,65305,237049,
2107,237059,76.39648,237059,53,237059,65296,237059,
2177,237079,76.16584,237079,52,237079,65333,237079,
2574,237089,76.31960000000001,237089,53,237089,65341,237089,
2706,237091,76.31960000000001,237091,53,237091,65341,237089,
1702,237111,76.01208,237111,53,237111,65317,237112,
1054,237121,75.85831999999999,237121,52,237121,65292,237122,
1326,237125,76.01208,237125,53,237125,65292,237122,
1789,237131,75.78144,237131,53,237131,65262,237132,
2037,237141,75.70456000000001,237141,53,237141,65340,237142,
2145,237151,75.78144,237151,53,237151,65375,237149,
2105,237171,75.55080000000001,237171,53,237171,65356,237172,
2138,237181,75.62768,237181,53,237181,65366,237182,
2126,237201,75.39704,237201,53,237201,65373,237202,
2125,237211,75.16640000000001,237211,54,237211,65302,237212,
2125,237221,75.08952,237221,53,237221,65359,237221,
2122,237231,74.93576000000002,237231,53,237231,65368,237231,
2144,237237,75.08952,237237,53,237237,65368,237231,
2150,237259,75.16640000000001,237259,56,237259,65370,237259,
2176,237287,76.24271999999999,237287,58,237287,65362,237281,
2237,237291,76.16584,237291,58,237291,65373,237291,
2277,237297,76.47336000000001,237297,60,237297,65373,237291,
2256,237299,76.62711999999999,237299,61,237299,65346,237299,
2217,237311,77.24216000000001,237311,61,237311,65334,237311,
2193,237317,77.08840000000001,237317,60,237317,65334,237311,
2171,237319,77.31904,237319,60,237319,65317,237319,
2143,237321,77.39592000000002,237321,60,237321,65320,237321,
1830,237369,77.70344,237369,54,237369,65337,237369,
1867,237371,77.62656000000001,237371,54,237371,65321,237371,
1938,237377,77.62656000000001,237377,54,237377,65321,237371,
1907,237379,77.70344,237379,53,237379,65340,237379,
1888,237391,77.70344,237391,53,237391,65327,237391,
1932,237399,77.62656000000001,237399,54,237399,65277,237399,
1968,237409,77.62656000000001,237409,53,237409,65298,237410,
2046,237451,77.24216000000001,237451,52,237451,65196,237449,
2089,237455,77.16528,237455,52,237455,65196,237449,
2048,237461,77.08840000000001,237461,52,237461,65256,237459,
2012,237465,77.01151999999999,237465,52,237465,65256,237459,
2101,237475,76.85776000000001,237475,52,237475,65260,237469,
2107,237477,76.78088,237477,52,237477,65234,237477,
2082,237481,76.70400000000001,237481,52,237481,65247,237479,
2045,237485,76.70400000000001,237485,52,237485,65247,237479,
2049,237487,76.78088,237487,52,237487,65219,237487,
2064,237509,76.39648,237509,52,237509,65235,237499,
2086,237531,76.08896000000001,237531,52,237531,65221,237530,
2104,237536,76.08896000000001,237536,52,237536,65186,237536,
2080,237541,76.08896000000001,237541,51,237541,65232,237540,
2038,237546,76.01208,237546,52,237546,65216,237546,
2036,237549,75.85831999999999,237549,52,237549,65239,237550,
2072,237559,75.85831999999999,237559,53,237559,65244,237560,
2072,237561,75.78144,237561,52,237561,65244,237560,
2068,237569,75.78144,237569,53,237569,65247,237570,
2074,237571,75.62768,237571,52,237571,65247,237570,
2072,237579,75.70456000000001,237579,53,237579,65253,237580,
2089,237591,75.55080000000001,237591,52,237591,65252,237590,
2163,237616,75.47391999999999,237616,53,237616,65312,237616,
2152,237629,75.39704,237629,53,237629,65281,237630,
2185,237631,75.24328,237631,52,237631,65281,237630,
2192,237636,75.16640000000001,237636,53,237636,65279,237636,
2100,237641,75.08952,237641,53,237641,65278,237640,
2063,237646,75.08952,237646,53,237646,65308,237646,
2000,237666,74.93576000000002,237666,52,237666,65243,237666,
2029,237699,74.62824,237699,52,237699,65246,237700,
2020,237701,74.70512,237701,53,237701,65246,237700,
2006,237706,74.55136000000002,237706,52,237706,65274,237706,
2731,237777,74.01320000000001,237777,53,237777,65224,237771,
2812,237779,74.01320000000001,237779,54,237779,65281,237779,
2825,237789,73.85944,237789,53,237789,65308,237789,
1087,237809,73.70568,237809,52,237809,65301,237809,
1277,237811,73.70568,237811,52,237811,65279,237811,
2006,237827,73.62880000000001,237827,53,237827,65308,237821,
2069,237829,73.39815999999999,237829,52,237829,65270,237829,
2104,237849,73.32128,237849,53,237849,65274,237841,
2133,237851,73.32128,237851,53,237851,65314,237851,
2137,237871,73.09064000000001,237871,53,237871,65293,237871,
2092,237889,73.01375999999999,237889,53,237889,65319,237889,
2148,237899,72.93688,237899,53,237899,65319,237899,
2169,237915,72.93688,237915,53,237915,65319,237909,
2138,237919,72.86000000000001,237919,53,237919,65318,237919,
2110,237921,72.70624000000001,237921,53,237921,65318,237919,
2102,237925,72.78312,237925,53,237925,65318,237919,
2149,237941,72.78312,237941,54,237941,65328,237939,
2203,237951,73.01375999999999,237951,56,237951,65334,237949,
2226,237957,73.09064000000001,237957,56,237957,65311,237957,
2212,237959,73.16752,237959,57,237959,65333,237959,
2235,237971,73.78256000000002,237971,59,237971,65324,237969,
2241,237991,74.47448,237991,60,237991,65294,237989,
2260,237995,74.39760000000001,237995,60,237995,65294,237989,
2244,237997,74.55136000000002,237997,60,237997,65279,237997,
2187,238001,74.62824,238001,59,238001,65255,237999,
2162,238015,74.78200000000001,238015,58,238015,65252,238009,
1988,238025,74.93576000000002,238025,56,238025,65246,238019,
1961,238029,75.01264,238029,56,238029,65271,238029,
1953,238031,74.93576000000002,238031,54,238031,65271,238029,
1832,238045,74.85888,238045,54,238045,65275,238039,
1836,238047,75.08952,238047,53,238047,65261,238047,
1889,238055,75.01264,238055,54,238055,65280,238049,
1847,238067,75.08952,238067,53,238067,65228,238067,
1868,238069,74.93576000000002,238069,53,238069,65222,238069,
1905,238079,74.85888,238079,53,238079,65226,238079,
1998,238099,74.85888,238099,53,238099,65135,238099,
1972,238105,74.93576000000002,238105,53,238105,65039,238106,
2035,238131,74.70512,238131,52,238131,65042,238132,
2065,238137,74.47448,238137,53,238137,65042,238132,
2078,238179,73.93632,238179,52,238179,65064,238179,
2060,238191,73.85944,238191,51,238191,65102,238191,
2105,238197,73.78256000000002,238197,52,238197,65102,238191,
2093,238199,73.70568,238199,52,238199,65100,238199,
2073,238201,73.70568,238201,52,238201,65111,238201,
2072,238211,73.39815999999999,238211,52,238211,65118,238211,
2042,238221,73.39815999999999,238221,52,238221,65121,238221,
2081,238231,73.32128,238231,52,238231,65134,238231,
2024,238241,73.24440000000001,238241,52,238241,65140,238241,
1995,238247,73.16752,238247,52,238247,65140,238241,
2040,238261,73.09064000000001,238261,53,238261,65125,238261,
2030,238267,73.09064000000001,238267,53,238267,65125,238261,
2059,238271,73.01375999999999,238271,53,238271,65112,238271,
2034,238281,73.01375999999999,238281,53,238281,65114,238281,
2059,238291,72.93688,238291,53,238291,65109,238291,
2086,238311,72.93688,238311,53,238311,65147,238311,
2052,238321,72.70624000000001,238321,53,238321,65150,238321,
2113,238331,72.62935999999999,238331,53,238331,65143,238331,
2162,238337,72.62935999999999,238337,53,238337,65143,238331,
2160,238359,72.55248,238359,53,238359,65137,238359,
2153,238369,72.39872,238369,53,238369,65193,238370,
2140,238377,72.39872,238377,52,238377,65147,238378,
2113,238379,72.39872,238379,52,238379,65147,238380,
2108,238389,72.32184000000001,238389,52,238389,65159,238390,
2118,238391,72.24495999999999,238391,53,238391,65159,238390,
2128,238396,72.16808,238396,53,238396,65159,238390,
2117,238397,72.09120000000001,238397,53,238397,65159,238390,
2082,238399,72.16808,238399,53,238399,65151,238399,
1961,238407,72.16808,238407,53,238407,65130,238407,
2011,238415,72.01432,238415,53,238415,65136,238409,
1964,238425,71.93744000000001,238425,53,238425,65205,238419,
2067,238437,71.93744000000001,238437,53,238437,65185,238437,
2034,238441,71.86055999999999,238441,53,238441,65198,238439,
1993,238445,71.86055999999999,238445,52,238445,65198,238439,
1998,238447,71.70680000000002,238447,53,238447,65164,238447,
2034,238461,71.55304000000001,238461,53,238461,65171,238459,
2005,238465,71.55304000000001,238465,53,238465,65171,238459,
2021,238467,71.55304000000001,238467,52,238467,65160,238467,
2066,238471,71.47616,238471,53,238471,65133,238469,
2044,238489,71.39928,238489,53,238489,65131,238489,
2209,238501,71.24552,238501,53,238501,65166,238499,
2646,238509,71.16864000000001,238509,53,238509,65166,238499,
2793,238511,71.16864000000001,238511,53,238511,65204,238511,
3020,238516,71.24552,238516,53,238516,65180,238516,
2561,238526,70.93800000000002,238526,54,238526,65204,238526,
2081,238529,71.09176,238529,52,238529,65169,238530,
1728,238531,71.09176,238531,53,238531,65169,238530,
1009,238536,70.93800000000002,238536,52,238536,65206,238536,
2042,238559,70.70736,238559,53,238559,65179,238560,
2068,238569,70.86112,238569,53,238569,65189,238570,
2109,238579,70.63048,238579,52,238579,65199,238580,
2125,238591,70.63048,238591,53,238591,65204,238590,
2093,238601,70.55360000000002,238601,53,238601,65205,238600,
2086,238606,70.63048,238606,53,238606,65211,238606,
2130,238611,70.24608,238611,53,238611,65173,238610,
2146,238631,70.24608,238631,53,238631,65158,238630,
2163,238636,70.24608,238636,53,238636,65178,238636,
2123,238649,70.01544000000001,238649,53,238649,65171,238650,
2130,238669,70.09232,238669,54,238669,65184,238670,
2177,238689,70.78424000000001,238689,58,238689,65185,238690,
2222,238699,71.16864000000001,238699,60,238699,65176,238700,
2219,238701,71.24552,238701,60,238701,65176,238700,
2202,238706,71.39928,238706,61,238706,65199,238706,
2262,238719,71.70680000000002,238719,59,238719,65191,238716,
2245,238721,71.93744000000001,238721,60,238721,65156,238721,
2250,238729,72.09120000000001,238729,58,238729,65220,238729,
2250,238731,71.93744000000001,238731,58,238731,65221,238731,
2236,238737,72.09120000000001,238737,57,238737,65221,238731,
2164,238741,72.16808,238741,57,238741,65195,238741,
1977,238761,72.24495999999999,238761,54,238761,65192,238761,
1873,238779,72.47560000000001,238779,53,238779,65143,238779,
1839,238787,72.16808,238787,53,238787,65134,238781,
1842,238797,72.09120000000001,238797,53,238797,65099,238791,
1825,238799,72.32184000000001,238799,53,238799,65033,238799,
1806,238801,72.32184000000001,238801,53,238801,65008,238801,
1843,238807,72.16808,238807,52,238807,65008,238801,
1930,238811,72.39872,238811,52,238811,64964,238811,
2018,238847,72.24495999999999,238847,52,238847,64753,238847,
2049,238857,71.93744000000001,238857,53,238857,64741,238857,
2015,238861,71.86055999999999,238861,52,238861,64792,238859,
2021,238865,71.93744000000001,238865,52,238865,64792,238859,
2054,238867,71.93744000000001,238867,52,238867,64743,238867,
2091,238871,71.70680000000002,238871,52,238871,64782,238869,
2067,238889,71.70680000000002,238889,52,238889,64816,238889,
2110,238897,71.47616,238897,52,238897,64794,238897,
2088,238919,71.32240000000002,238919,52,238919,64872,238919,
2125,238937,70.93800000000002,238937,52,238937,64857,238937,
2070,238949,70.70736,238949,52,238949,64907,238949,
2096,238955,70.78424000000001,238955,52,238955,64907,238949,
2073,238971,70.63048,238971,52,238971,64969,238969,
2075,238975,70.63048,238975,53,238975,64969,238969,
2075,238977,70.70736,238977,53,238977,64984,238977,
2067,238979,70.55360000000002,238979,52,238979,64973,238979,
2067,238987,70.55360000000002,238987,53,238987,64956,238987,
2088,238989,70.55360000000002,238989,52,238989,64997,238989,
2100,238991,70.47672,238991,53,238991,64997,238989,
2014,239001,70.32296,239001,52,239001,65013,239002,
2054,239007,70.32296,239007,52,239007,65042,239007,
2089,239009,70.32296,239009,53,239009,65042,239007,
2126,239015,70.24608,239015,53,239015,65042,239007,
2101,239017,70.01544000000001,239017,53,239017,65020,239017,
2074,239019,70.24608,239019,53,239019,64999,239019,
2059,239041,70.16920000000002,239041,54,239041,65009,239042,
2048,239047,70.16920000000002,239047,53,239047,65009,239042,
2081,239069,69.93856,239069,53,239069,65065,239067,
2100,239077,69.86168,239077,53,239077,65048,239071,
2099,239087,70.01544000000001,239087,53,239087,65092,239088,
2125,239091,70.01544000000001,239091,53,239091,65009,239092,
2150,239098,69.70792,239098,53,239098,65009,239092,
2129,239101,69.86168,239101,53,239101,65062,239101,
2150,239108,70.01544000000001,239108,52,239108,65062,239101,
2180,239111,69.70792,239111,53,239111,65088,239111,
2162,239119,69.55416,239119,53,239119,65076,239119,
2116,239131,69.63104000000001,239131,53,239131,65094,239131,
2096,239139,69.47728000000001,239139,52,239139,65088,239139,
2091,239149,69.40039999999999,239149,53,239149,65085,239149,
2100,239151,69.40039999999999,239151,53,239151,65059,239151,
1991,239179,69.09288000000001,239179,53,239179,65074,239179,
1969,239181,69.24664000000001,239181,52,239181,65033,239181,
2030,239189,69.01599999999999,239189,53,239189,65071,239189,
2054,239191,69.01599999999999,239191,53,239191,65053,239191,
2069,239198,69.01599999999999,239198,53,239198,65053,239191,
2080,239219,68.70848000000001,239219,52,239219,65024,239219,
2064,239229,68.78536,239229,53,239229,65039,239229,
2076,239231,68.63159999999999,239231,53,239231,65064,239231,
2101,239238,68.78536,239238,53,239238,65064,239231,
2051,239249,68.70848000000001,239249,53,239249,65067,239249,
